,dt,assetclass,c1,c2,trade_id,notional_currency_1
405,2018-08-13 13:34:14.730845,EQ,Stacey Sims,Jason Richardson,047a62be-0b7f-46ca-8314-e9592e792984,GBP
406,2018-08-13 13:34:14.730845,IR,Jordan Miller,Lee Bowman,3f797157-51f3-4191-b323-3e9d93694711,GBP
407,2018-08-13 13:34:14.730845,EQ,Brian Anderson,Jose Jackson,8d69f7f0-cbb9-4401-9f25-19d554a1ec05,EUR
408,2018-08-13 13:34:14.730845,EQ,Randall Hall,Ashley Henderson,5799d193-74f2-412a-82c7-cc3cef7283fb,GBP
409,2018-08-13 13:34:14.730845,CM,Mark Fleming,Vanessa Dixon,064a59f1-c1ff-4fba-a345-2084a673ff9f,GBP
410,2018-08-13 13:34:14.730845,EQ,Ryan Gillespie,Crystal Harper,261ba2f6-e286-4798-88c9-ccc50acd5b19,USD
411,2018-08-13 13:34:14.730845,EQ,Renee Smith,Christopher Kelley,fcbf9524-d947-4c4f-a99c-71b10f3a8b98,EUR
412,2018-08-13 13:34:14.730845,EQ,Elizabeth Copeland,Dr. Angela Carrillo,e75d2592-35e5-4e90-a37d-9b59dcdeb667,USD
413,2018-08-13 13:34:14.730845,FX,Susan Little,Stephanie Kane,98089b70-4bcc-4fd5-b65f-ea6678d086c6,EUR
414,2018-08-13 13:34:14.730845,IR,Erica White,Brett Patel,d704ec0f-33ff-4f1e-9408-36dd865deb14,USD
415,2018-08-13 13:34:14.730845,EQ,Joy Swanson,Kevin Estrada,14c0f66b-4103-478e-a7c5-96bcd44e1ddf,USD
416,2018-08-13 13:34:14.730845,EQ,Julie Morgan,Matthew Martinez,fc228a47-f8ca-4084-9b26-930c669dc502,USD
417,2018-08-13 13:34:14.730845,FX,Heidi Watson,Stacy Dawson,f76bc724-63b3-44c0-b83f-ac501960cc47,USD
418,2018-08-13 13:34:14.730845,IR,Scott Snyder,Pam Graves,53ef265c-90c4-400a-9581-6810a0951dcf,USD
419,2018-08-13 13:34:14.730845,CM,Monique Davis,Kenneth Mason,a107d5a2-5bb2-4095-990e-86bcd7c93869,USD
420,2018-08-13 13:34:14.730845,EQ,Robert Schmidt,Crystal Webb,b57d54e4-5c16-4697-8a23-4d46833b771a,EUR
421,2018-08-13 13:34:14.730845,IR,Aaron Adams,Christine Young,32eb0344-6cf2-4533-ac97-30aa771226bf,USD
422,2018-08-13 13:34:14.730845,FX,Tonya Henson,Jessica Ellis,16c525c0-2779-4ab2-b236-e2ce60b97fc5,USD
423,2018-08-13 13:34:14.730845,EQ,Todd Leach,Jonathan Perez,5fcec7d2-70e8-43e0-93a3-f7a80e4067c3,EUR
424,2018-08-13 13:34:14.730845,IR,Bryan Key,Steven Ward,62d0e369-7851-42a3-baa6-7a9d14ec41ac,EUR
425,2018-08-13 13:34:14.730845,IR,Joseph Wilson,Heather Moreno,a4493ba0-ad38-4256-956e-890179efed7e,EUR
426,2018-08-13 13:34:14.730845,EQ,Amy King,Richard Carney,396cafa8-2fb0-4b78-9974-65d8c9f57d3e,USD
427,2018-08-13 13:34:14.730845,IR,Christopher Kelley,Kristen Hall,58f81ce9-ce8c-4233-a390-3026cc9755bc,USD
428,2018-08-13 13:34:14.730845,EQ,Matthew Garcia,Michael Dickerson,c48d987d-e085-44c5-ae7d-17ef38cf5abd,EUR
429,2018-08-13 13:34:14.730845,IR,Jonathan Williams,Michael Ferrell,fc100dc9-ac6d-4eaf-b19a-0607bc95ca3f,EUR
430,2018-08-13 13:34:14.730845,FX,Allison Jenkins,Katrina Gomez,10a15d47-a022-4209-bf38-7f676ca69dd0,USD
431,2018-08-13 13:34:14.730845,CM,Diane Gomez,Jamie Castro,bf2196a1-0769-4c9c-8abb-8966f79b7438,EUR
432,2018-08-13 13:34:14.730845,EQ,Gregory Perez,Jonathan Wade,2c7ffb34-c42d-42c8-aeb9-676ba7eef826,EUR
433,2018-08-13 13:34:14.730845,IR,Jose Perry,Karen Sweeney,4e7ad9d8-bce6-4cc1-a01a-62439c35f5dc,USD
434,2018-08-13 13:34:14.730845,IR,Walter Murphy,Thomas Garcia,0dadc810-0784-48a8-8256-9ef1476ab59d,GBP
435,2018-08-13 13:34:14.730845,EQ,Danny Evans,Anne George,f5dcab74-dc84-4ba5-b411-d65187f049bb,USD
436,2018-08-13 13:34:14.730845,EQ,Jennifer Williams,Natalie Gonzalez,ce32f203-4214-42df-b2e5-5384f1a6854c,USD
437,2018-08-13 13:34:14.730845,IR,Peter Miranda,Michael Gilmore,3293d37c-edfb-4193-a5c1-f09b5b8fe77e,EUR
438,2018-08-13 13:34:14.730845,IR,Kathryn Johnson,Shawn Robinson,da5b5815-253e-416f-add3-c07cad68ed78,EUR
439,2018-08-13 13:34:14.730845,IR,Robert Wright,Katrina Stevenson,9d7c8aff-77cc-4f7f-abf9-61114bf22f5a,USD
440,2018-08-13 13:34:14.730845,IR,Anna Frost,Darrell Gonzalez,e9fe655e-3034-4383-a52e-c2f22d731e94,EUR
441,2018-08-13 13:34:14.730845,IR,Victor Fernandez,Julie Gomez,d7853c75-f691-47d5-8c77-c60b994a2ddc,USD
442,2018-08-13 13:34:14.730845,IR,Mitchell Baker,Carol Miller,afaf30f8-3c8c-4bb9-bb63-311d156f28f3,EUR
443,2018-08-13 13:34:14.730845,FX,John White,Stephanie Patterson,fda61d7b-cefd-4e3a-8f4a-de0f33c798be,EUR
444,2018-08-13 13:34:14.730845,EQ,Eric Murillo,Amy Bowman,fecf7108-dd3d-4000-97ce-999839bd0b03,USD
445,2018-08-13 13:34:14.730845,IR,Judith Avila,Aaron Schaefer,547cf626-885c-4faf-bab6-d822163685e0,USD
446,2018-08-13 13:34:14.730845,EQ,Robert Ramos,Ronald Schaefer,16ef59dc-aaef-4a65-8abf-31b492cf9a46,USD
447,2018-08-13 13:34:14.730845,IR,Natalie Hall,John Harris,37f408fb-920b-4d2f-9161-2e837e82a233,USD
448,2018-08-13 13:34:14.730845,EQ,Jordan Miller,Garrett Schultz,87e76be6-439e-430a-be4c-4ea28700ac89,GBP
449,2018-08-13 13:34:14.730845,EQ,Donna Bradshaw,Anthony Smith,2071ad72-dc06-4d8c-ac45-40aff36620ee,USD
450,2018-08-13 13:34:14.730845,EQ,Amy Smith,William Brown,9725b2fe-4d6d-4926-9b42-9b4a426a4f87,USD
451,2018-08-13 13:34:14.730845,IR,Shannon Gibson,Donald Johnson,31f6a446-85c7-434e-9316-375d065f347f,EUR
452,2018-08-13 13:34:14.730845,IR,Mary Salazar,Briana Velasquez,6dd413ff-5866-4982-8bd1-a7c87930f992,USD
453,2018-08-13 13:34:14.730845,IR,George Hale,Michael Wilkinson,58b9bacd-2a9c-42be-af9b-ae6db6cbfb1d,EUR
454,2018-08-13 13:34:14.730845,IR,Melanie Duncan,Joshua Davenport,0621b0af-ef77-4d4e-a012-d3aab4117b4c,USD
455,2018-08-13 13:34:14.730845,EQ,Gabriel Murphy,Johnny Rodriguez,be1be8a6-9b2a-4a99-9062-a51df15cb400,EUR
456,2018-08-13 13:34:14.730845,FX,Scott Reed,Beverly Reese,0e2bbbb6-9565-4773-bc7e-a708d7f8a444,EUR
457,2018-08-13 13:34:14.730845,IR,William Frazier,Anthony Cox,7104acd2-bc0d-4a67-924a-4a4603850acd,EUR
458,2018-08-13 13:34:14.730845,IR,Rebecca Cooper,Sandra Thompson,373f7cf1-f84d-493e-be5c-6c1a28f4ad55,USD
459,2018-08-13 13:34:14.730845,IR,Jimmy Thomas,Jon Thomas,63b739fb-8516-42a6-bf9a-c8e40994d0e3,GBP
460,2018-08-13 13:34:14.730845,FX,Natalie Gonzalez,Mark Romero,711564d8-4ca1-4ce4-97f2-908587fb6f18,GBP
461,2018-08-13 13:34:14.730845,CM,Amanda Robles,Jose Roberson,5d82633f-c3fc-4bb4-952c-0be7c345e293,EUR
462,2018-08-13 13:34:14.730845,EQ,Melissa Ramirez,Mark Rush,2ade4e1b-16d9-43f1-ad8a-cc6d2ec19e43,GBP
463,2018-08-13 13:34:14.730845,IR,Jonathan Williams,Bridget Evans,36284863-08a5-4f53-887f-9cba99f87761,EUR
464,2018-08-13 13:34:14.730845,EQ,David Love,Bridget Evans,b7c73764-14d5-43e5-b20f-d1caed976ce4,EUR
465,2018-08-13 13:34:14.730845,FX,Nathan Bailey,Mr. Jose Sanchez III,53387f00-9968-4c78-b8c3-d1f348d2fd51,GBP
466,2018-08-13 13:34:14.730845,EQ,Rebecca Yang,Heather Alexander,d6a13808-a597-4359-b225-d70322677345,EUR
467,2018-08-13 13:34:14.730845,IR,Christine Carroll,Laura Gomez,97eebc79-5b59-4737-8c5f-f9994112aecb,USD
468,2018-08-13 13:34:14.730845,IR,John Cook,Joshua Medina,9686e564-ee14-452f-9e63-a9f1ee50213f,EUR
469,2018-08-13 13:34:14.730845,EQ,Robert Kelly,Amy Smith,5c5254ce-dcb5-4cf4-a6c5-af56ed3c5e0f,USD
470,2018-08-13 13:34:14.730845,EQ,Vanessa Myers,Heather Kelly DVM,dca5d411-550b-4f35-b09e-5fc26fc58b2c,GBP
471,2018-08-13 13:34:14.730845,EQ,Stephanie Reyes,Elizabeth Hale,b466e41c-b995-445e-9309-33eaa6166dac,GBP
472,2018-08-13 13:34:14.730845,EQ,Jennifer Hale,Melissa Rhodes,690d6d65-743c-4e09-ad44-19d9c10fee53,EUR
473,2018-08-13 13:34:14.730845,EQ,Donald Lang,Selena Hines,bda34566-4aec-43b2-bbee-6413906fba62,EUR
474,2018-08-13 13:34:14.730845,IR,Randall Gregory,Hannah Clark,e18f3f3e-cc03-419f-a1ea-5e363e50c4bc,EUR
475,2018-08-13 13:34:14.730845,EQ,Jason Miller,John Cardenas,1dfb3a1c-4137-4255-be76-2a02b4b4268d,USD
476,2018-08-13 13:34:14.730845,EQ,Amy Perry,Ryan Benson,a75ecbf9-e7e7-4746-b0de-080d0640e408,GBP
477,2018-08-13 13:34:14.730845,FX,Michael Rodriguez,Jared King,1bb454e9-0f2f-44d3-8d30-810bf9ba7b94,USD
478,2018-08-13 13:34:14.730845,IR,William Sparks,Timothy Sims,0913b74f-6263-420d-97d8-2f7e4c6bdac2,USD
479,2018-08-13 13:34:14.730845,EQ,Amy Perry,Sara Cox,3433049a-81b6-4c84-ac59-5d50dfb95a24,GBP
480,2018-08-13 13:34:14.730845,IR,Sara Cox,Donna Scott,a46aa871-0e6b-4da1-b06e-5b259561e318,USD
481,2018-08-13 13:34:14.730845,CM,David Love,Erik Carpenter,5434d7b1-c66d-42eb-a0f6-1105f0ad69ea,EUR
482,2018-08-13 13:34:14.730845,EQ,Pam Graves,William Mccormick,8cf6838d-e082-49d9-8e80-15abbbb5d656,EUR
483,2018-08-13 13:34:14.730845,IR,Antonio Smith,Mackenzie Rivera,10e5d4c3-5a09-4c3d-9cba-b5630776b805,USD
484,2018-08-13 13:34:14.730845,EQ,Nathaniel Ford,William Hampton,4ba7ef30-36be-4d9d-9886-060f1ba23b1f,USD
485,2018-08-13 13:34:14.730845,EQ,Nancy Lamb,Deborah Ruiz,6cc8b31c-f946-43fa-a6c0-861d5a0f5be8,GBP
486,2018-08-13 13:34:14.730845,EQ,Michael Ferrell,Dana Rodriguez,242fc8a0-b2f6-4d95-a63e-de5aac0844de,USD
487,2018-08-13 13:34:14.730845,EQ,Gregory Griffin,Amanda Robles,6870924b-83fa-429c-92db-8ba86a40a4fa,EUR
488,2018-08-13 13:34:14.730845,IR,Jonathan Williams,Erica Sullivan,4de26713-0739-4c8e-a5b0-a9997b6fa966,USD
489,2018-08-13 13:34:14.730845,EQ,Steven Waters,Alisha King,3ac4fb84-6511-4140-a747-569f4713e373,USD
490,2018-08-13 13:34:14.730845,EQ,Kara Rogers,Laura Smith,dbab5afc-214f-4cfc-b8e5-ebb65f828785,USD
491,2018-08-13 13:34:14.730845,FX,Michael Harrison,Lisa Rogers,7faef974-aace-445b-b4c5-c7cf9aeeb037,USD
492,2018-08-13 13:34:14.730845,FX,Kristin Dalton,Thomas Garcia,de4bab53-7d86-4a89-89e0-9c34a3284af9,EUR
493,2018-08-13 13:34:14.730845,EQ,Tara Marshall,Emily Smith,606c77b2-13dc-4edb-9bf3-8fb271dd9254,EUR
494,2018-08-13 13:34:14.730845,EQ,Lisa Huber DDS,Michael Dickerson,c51e254d-c6cd-46bf-ab7d-6123aab3aaf4,EUR
495,2018-08-13 13:34:14.730845,EQ,Sharon Wallace,Matthew Fox,df5d37f4-c5f5-4a69-bf58-35048ba6b173,EUR
496,2018-08-13 13:34:14.730845,CM,Marie Robbins,Angela Miller,66c57b00-aeb3-478e-b83f-52eaabd29b05,GBP
497,2018-08-13 13:34:14.730845,EQ,Hannah Clark,Gary Hayden,6a9f2f00-f71d-47c3-bcae-dd8a8705d907,EUR
498,2018-08-13 13:34:14.730845,IR,Aaron Schaefer,Johnny Smith,6d206f4f-a5fe-4c76-aedc-b1a22600ba7a,EUR
499,2018-08-13 13:34:14.730845,EQ,Frank Martinez,Brooke Carter MD,5ae71975-edea-47bb-8be2-fbe89ad49015,GBP
500,2018-08-13 13:34:14.730845,FX,Michele Fischer,Jackson Yu,b2689f8d-65a1-4174-8afa-f98c98a3dd2e,EUR
501,2018-08-13 13:34:14.730845,FX,John Harris,April Sparks,d2c6ff3c-38b1-4e32-a270-a04483ea0d6c,USD
502,2018-08-13 13:34:14.730845,EQ,April Brooks,Steven Wright,828fcc29-dd95-438b-a4b6-2d8ee17cc2c0,GBP
503,2018-08-13 13:34:14.730845,IR,Eric Haynes,Richard Patel,8598d034-4777-41e2-8f44-812c893f9cd5,EUR
504,2018-08-13 13:34:14.730845,FX,Jessica Ellis,Michael Dickerson,e58c200d-e940-44ee-b835-55b9945fe54d,GBP
505,2018-08-13 13:34:14.730845,IR,Jessica Snyder,Mrs. Charlene Calhoun,4e43e7dd-5cf5-45af-a3c2-421669af61e0,GBP
506,2018-08-13 13:34:14.730845,EQ,Heather Young,Angela Kennedy,d139b3a7-a14e-416f-b410-90ca71eb8076,EUR
507,2018-08-13 13:34:14.730845,IR,Shawn Robinson,Juan Poole,a1a455fa-0fa8-45bb-ac0f-ea528e02f005,USD
508,2018-08-13 13:34:14.730845,CM,Mary Peters,Patricia Cox,1d5ceb30-20ec-4825-9364-56eb61fa5286,USD
509,2018-08-13 13:34:14.730845,IR,Derek Valdez,Laura Smith,76887980-2963-4bf1-8fc1-8bfadd44a32f,EUR
510,2018-08-13 13:34:14.730845,CM,Shelly Gonzales,Craig Hall,4ef9eaae-bf8a-4373-833d-ac57e0a4501e,EUR
511,2018-08-13 13:34:14.730845,CM,Christopher Owens,James Acevedo,da40c14f-6d1e-4501-a399-d171c1a1e066,USD
512,2018-08-13 13:34:14.730845,IR,Erin Castillo,Natalie Hall,c5419f4e-c5d0-4444-9c05-da1fe785abab,EUR
513,2018-08-13 13:34:14.730845,EQ,Dawn Deleon DDS,Matthew Bowers,12e9d4f2-52dd-4794-97a6-174602444317,USD
514,2018-08-13 13:34:14.730845,EQ,Chelsea Floyd,Tammy Klein,783cbb0f-3fa1-42dd-a793-29892a2049f1,EUR
515,2018-08-13 13:34:14.730845,FX,William Davis,Kim Gardner,dba0d0cc-0853-4530-a590-88365841493e,EUR
516,2018-08-13 13:34:14.730845,CM,Alexandra Snyder,Tiffany Moss,2a8a7c09-b6e8-4224-aba5-e1845e29b862,EUR
517,2018-08-13 13:34:14.730845,EQ,Keith Booth,Randall Gregory,ccd339f6-6c8c-43cc-8ed4-011edd2444a5,USD
518,2018-08-13 13:34:14.730845,EQ,Victoria Davidson DDS,Eric Powell,384cef5f-6174-4d76-a9ae-e15dac6bdf01,EUR
519,2018-08-13 13:34:14.730845,EQ,Aaron Schaefer,Eddie Koch,883702cf-c259-4d84-befe-185ed725b1de,GBP
520,2018-08-13 13:34:14.730845,EQ,Steven Crawford,Abigail Thomas,e9461d40-2bed-43a1-9e3b-79cee213ff85,USD
521,2018-08-13 13:34:14.730845,IR,Phillip Fitzgerald,Sharon Mitchell,4b8584f7-9edd-40b1-a627-a79b03ba5b37,EUR
522,2018-08-13 13:34:14.730845,EQ,Zachary Jones,Roy Bell,64c3ddb9-7790-4873-acfd-50fa7e9108b8,USD
523,2018-08-13 13:34:14.730845,EQ,Jasmine Ortiz,Jennifer Cardenas,94daa394-02af-4f08-80a1-3a050eddc373,EUR
524,2018-08-13 13:34:14.730845,IR,Madison Brennan DVM,Joshua Wood,f1b8d0f6-b70e-4a19-99a5-f78f5e5b5237,GBP
525,2018-08-13 13:34:14.730845,CM,Erica Sullivan,Trevor Glenn,45922387-d8ac-410c-bade-d52a477bf874,USD
526,2018-08-13 13:34:14.730845,EQ,Kevin Jennings,Christopher Lawrence,44ee1672-a911-44c9-abba-6ff715766cb8,EUR
527,2018-08-13 13:34:14.730845,EQ,Lori Clayton,Laura Gomez,cecd32c0-62e0-4e73-afc8-ada130ec6847,USD
528,2018-08-13 13:34:14.730845,FX,Jeffrey Roberts,Paige Shaw,92ebe9d1-32b0-4544-85c9-af288dce8dbd,EUR
529,2018-08-13 13:34:14.730845,IR,Daniel Leonard,Kim Gardner,daf663c0-a7cb-4f40-9bfe-1a74f4387f5a,USD
530,2018-08-13 13:34:14.730845,EQ,Tiffany Moss,David Zamora,8880acbb-0c55-473c-a70e-24c4ac9d7a7d,EUR
531,2018-08-13 13:34:14.730845,FX,Randall Griffith,Tyler Estrada,d8e2ed59-9f6d-49d0-819c-9a8a51f62c26,GBP
532,2018-08-13 13:34:14.730845,IR,Megan Yates,Jeff Lopez,e043cd33-5100-4155-ae7a-623795616591,USD
533,2018-08-13 13:34:14.730845,FX,Alicia Lopez,Natalie Jennings,27d47e3f-e4ba-4b38-8cfc-a1156c5cea13,EUR
534,2018-08-13 13:34:14.730845,CM,Shawn Torres,Donna Scott,13486735-bb54-4b36-8e06-e3df23307354,EUR
535,2018-08-13 13:34:14.730845,EQ,Thomas Garcia,Elizabeth Shepard,2febd16b-778b-48a3-8a55-d824ea0498fc,USD
536,2018-08-13 13:34:14.730845,IR,Kimberly Watson,Dr. Carrie Harmon DDS,32833158-4d34-4d0f-9ae8-30bd32326fc8,USD
537,2018-08-13 13:34:14.730845,FX,Lisa Hill,Leah Smith,0df84faf-cd0f-4ece-95e9-5dc20095c5ec,EUR
538,2018-08-13 13:34:14.730845,EQ,Michael Murphy,Maria Chambers,582eaada-73fd-4ae1-8aba-cd1d31f297e6,EUR
539,2018-08-13 13:34:14.730845,EQ,Becky Johnson,Justin Mercer,44a73237-0d6f-4f7f-b56c-e38b0a8015b2,EUR
540,2018-08-13 13:34:14.730845,EQ,Diana Pierce,James Turner,6db09970-190b-484b-827e-0fe530e8de08,EUR
541,2018-08-13 13:34:14.730845,EQ,Daniel Ramirez,Sherry Mitchell,c265fb30-1604-4372-a638-82846801b0cb,USD
542,2018-08-13 13:34:14.730845,EQ,Thomas Cummings,Daisy Hernandez,170dbbe7-6fa4-4c53-b804-71b8ad18e5b3,USD
543,2018-08-13 13:34:14.730845,FX,James Kidd,Anthony Smith,ad71975c-41e2-4bef-a69b-f9ecd5b8fb52,EUR
544,2018-08-13 13:34:14.730845,EQ,Tommy Wilkins,Brittany Phillips,39a65149-3619-4090-bcf3-2e661cfa780e,GBP
545,2018-08-13 13:34:14.730845,EQ,Anthony Hamilton,Kevin Murphy,29a7a4c6-655a-45cf-82d5-f46b577679b8,USD
546,2018-08-13 13:34:14.730845,EQ,Sherry Mitchell,Michael Christensen,5f4af8d7-b9d8-4051-a684-cd4e794e906c,EUR
547,2018-08-13 13:34:14.730845,FX,Jonathan Fletcher,Michael Alvarez,8e8139e6-e59a-4ed4-a34d-3a797d3dd1d2,EUR
548,2018-08-13 13:34:14.730845,EQ,Alex Miller,Meghan Adams,33398e17-614b-4568-848c-ce97ef0ea054,USD
549,2018-08-13 13:34:14.730845,EQ,Angela Ortiz,Sherry Potts,7869d462-5940-41fa-b55b-feb088711c8b,USD
550,2018-08-13 13:34:14.730845,IR,Brad Mcintosh,Brian Hart,a7e92d7d-1f2a-4c6c-b6b9-f26be7c42c7c,EUR
551,2018-08-13 13:34:14.730845,EQ,Tina Scott,Isabella Berry,1665fe6d-555b-46d8-bca6-0bbc579eb180,EUR
552,2018-08-13 13:34:14.730845,IR,Amber Thompson,Rachel Williams,3cda4510-8cc6-45ac-9d4b-9817bc3f889d,EUR
553,2018-08-13 13:34:14.730845,IR,Nicholas Roberts,Brandon Tapia,c2654827-efe4-4ea9-a5eb-1d5c1766a396,EUR
554,2018-08-13 13:34:14.730845,CM,Charles Reed,Justin Rogers,8cb8e94a-9d35-469b-a70f-585f0c012aeb,EUR
555,2018-08-13 13:34:14.730845,EQ,Victoria Mcdonald,Jennifer Hale,75212e72-0f67-4079-8d7b-36e6fcd60f87,EUR
556,2018-08-13 13:34:14.730845,FX,Alexis Simon,George Hale,7752a639-ec38-445b-88b1-eb2adfa76622,GBP
557,2018-08-13 13:34:14.730845,EQ,Crystal Webb,Matthew Miller,8ada7711-f859-4767-b3db-b6c917f36ece,USD
558,2018-08-13 13:34:14.730845,IR,Stacy Cameron,Sonia Velazquez,d9d33055-a114-4332-babc-1096a66b66df,USD
559,2018-08-13 13:34:14.730845,IR,Kristen Benitez,Monica Alvarez,33aa1bac-3279-47fb-8cfa-b4f489ff91ee,USD
560,2018-08-13 13:34:14.730845,EQ,Alexis Castillo,Bonnie Lamb,9ba56227-2899-4fd0-9c3b-8c18ed2546cd,EUR
561,2018-08-13 13:34:14.730845,EQ,John Perez,Tammy Sanders,085a4893-fca0-46f1-83aa-de74b9477164,EUR
562,2018-08-13 13:34:14.730845,EQ,Craig Watts,Mackenzie Rivera,08831fc3-e4eb-4cc6-a57d-955ea6ff8cd5,USD
563,2018-08-13 13:34:14.730845,IR,Kathleen Bowen,Michael Collins,026209e4-69a7-4aea-81b0-26e3fb481524,EUR
564,2018-08-13 13:34:14.730845,IR,Hayley Thompson,Carrie Harris,bb2dc3cc-2b3a-47d3-9907-9647fc91bc6e,GBP
565,2018-08-13 13:34:14.730845,FX,Terry Walker,Ryan Campos,399452e8-8d2d-44f3-ae0a-0a57ad71ff5a,EUR
566,2018-08-13 13:34:14.730845,IR,Maureen Decker,Andrew Stanley,4f9a9a50-1108-4d60-a8a4-c75f339c4cb8,USD
567,2018-08-13 13:34:14.730845,CM,Rachel Williams,Joe Wright,c5047c8a-a009-4e32-8693-f55e35cd66cf,USD
568,2018-08-13 13:34:14.730845,EQ,Lisa Hinton,Erin Castillo,0cd166dd-2986-4d90-95c6-445078d15f82,GBP
569,2018-08-13 13:34:14.730845,IR,Derrick Anderson,Anita Davidson,9058e651-6613-41e8-8ad3-525c5583cf52,EUR
570,2018-08-13 13:34:14.730845,IR,Joseph Horn,Randy Nguyen,8879bd8f-50cc-491b-b9dd-9def13c19bb4,EUR
571,2018-08-13 13:34:14.730845,CM,Brian Thompson,John Taylor,d760ba40-57cf-413c-ad18-132a1c449c44,USD
572,2018-08-13 13:34:14.730845,EQ,Mr. Andrew Fletcher Jr.,Martha Newton,f298ae71-3787-427d-871c-69bc21b4541d,USD
573,2018-08-13 13:34:14.730845,EQ,William Hampton,Travis Snyder,6b77f6e3-4909-4000-8b79-ea0c085aa1b0,USD
574,2018-08-13 13:34:14.730845,FX,Tara Rodriguez,Justin Lee,26212849-5c66-41be-998d-4fcbf265fa53,GBP
575,2018-08-13 13:34:14.730845,CM,Bradley Alvarez,Amanda Goodman,2d84ac51-ba6e-4708-b50a-9f49a0ac06c6,USD
576,2018-08-13 13:34:14.730845,IR,Cheryl Kennedy,Katrina Gomez,7add0057-ff81-49f2-a45a-5aa1d12848c7,GBP
577,2018-08-13 13:34:14.730845,IR,Mitchell West Jr.,Kelsey Wright,9e2eaf35-eaf6-4851-9316-29c4a6147923,EUR
578,2018-08-13 13:34:14.730845,FX,Eric Hunt,Samantha Miller,f96f2316-850f-4617-b439-5a188a30f874,EUR
579,2018-08-13 13:34:14.730845,CM,Steven Smith,Shawn Wright,d8c846ba-f793-4e63-9eef-4a9c62d1b97a,USD
580,2018-08-13 13:34:14.730845,EQ,Andrew Henry,Mario Miles,a8b84a65-821e-45db-82f1-ee4e4ddc3ed0,EUR
581,2018-08-13 13:34:14.730845,CM,Kristen Mckinney,Tracy Galvan,1aab60bc-c861-4866-9ea5-d1988303347c,EUR
582,2018-08-13 13:34:14.730845,EQ,Jimmy Thomas,Denise Roberts,bd707075-45f2-4fbd-a3ae-051f6a4d636a,USD
583,2018-08-13 13:34:14.730845,CM,Danielle Bailey,Mary Salazar,4278184b-0a61-4779-98fd-356e4aaedab9,EUR
584,2018-08-13 13:34:14.730845,EQ,Daniel Wilson,Tasha Wilson,54e8a885-5952-49bf-a275-9f6cd8579abc,USD
585,2018-08-13 13:34:14.730845,EQ,Daniel Cook,Alicia Lopez,1ab55141-842b-432a-be33-1cb9fbc4a159,USD
586,2018-08-13 13:34:14.730845,FX,Timothy Johnson,Jessica Gonzalez,1155687f-3d07-42c9-9f30-d3c7636e6985,EUR
587,2018-08-13 13:34:14.730845,EQ,Michele Butler,Anthony Page,d3a135cd-e684-4942-b2f0-1d198f215876,EUR
588,2018-08-13 13:34:14.730845,IR,Christopher Parker,Brenda Lara,41d7bff0-e71f-4c9a-9cb8-fc47e222ced3,USD
589,2018-08-13 13:34:14.730845,EQ,Emily Lewis,Jonathan Wright,66d4621c-70f4-41fa-b9ea-0792a4efd06c,GBP
590,2018-08-13 13:34:14.730845,IR,Linda Butler,John Holland,0ed8d7da-11d9-4a9e-8455-8498c7062b30,USD
591,2018-08-13 13:34:14.730845,IR,Angela Miller,Joanna Anderson,007a3816-d6e1-42ce-9dfe-3c5c2cb64304,EUR
592,2018-08-13 13:34:14.730845,EQ,Kelly Richardson,Kristina Wilkinson,ccf715c9-c018-4641-96b4-4d803347f35c,EUR
593,2018-08-13 13:34:14.730845,EQ,David Kennedy,Michael Hatfield,7c704a63-5524-49fb-a6b4-9a5d0d0e76f1,EUR
594,2018-08-13 13:34:14.730845,EQ,Jessica Lawson,Joe Wright,27ff8674-84a2-42fb-ba14-b2c842c5c820,USD
595,2018-08-13 13:34:14.730845,EQ,Victor Miller,Amy Salinas,d1112d39-3d15-4d50-a1a8-50dba655a8db,USD
596,2018-08-13 13:34:14.730845,IR,Erin Rodriguez,Nicholas Roberts,9d61a130-7e74-40ea-91ed-1ec34de76a36,EUR
597,2018-08-13 13:34:14.730845,IR,Jon Thomas,Stephanie Thompson,9f35c5fa-bf02-4ee7-a549-b8dd049e054b,EUR
598,2018-08-13 13:34:14.730845,EQ,Connie Stone,Tammy Smith,429cb3e6-70a7-45be-91f9-07bb223fa936,GBP
599,2018-08-13 13:34:14.730845,EQ,Allison Bradshaw,Lisa Lee,9df718d1-6ad1-44fc-92fd-957a6546050c,USD
600,2018-08-13 13:34:14.730845,FX,Todd Horne,Kristin Stewart,998ee6cd-c1de-45b1-bf32-c833cc624e1b,USD
601,2018-08-13 13:34:14.730845,CM,Jessica Collins,Karen Moore,fd785e80-b671-476d-b913-828df367d711,EUR
602,2018-08-13 13:34:14.730845,EQ,Leslie Gardner,Christopher Hernandez,051c0fd7-5f0d-4202-a1ac-0c89562efbb1,USD
603,2018-08-13 13:34:14.730845,EQ,Daniel Gonzalez,Julie Gomez,1fa442e9-4d66-4b23-a5ed-905a3c5ccf78,USD
604,2018-08-13 13:34:14.730845,FX,William Green,Lee Bowman,ba9c122f-68f2-4c50-a2b3-f7de0191ad1e,EUR
605,2018-08-13 13:34:14.730845,IR,Lori Huerta,Kevin Espinoza,919145be-2a7e-4b48-8cf4-e81cd72ff8b8,USD
606,2018-08-13 13:34:14.730845,IR,Susan Brooks,Anna Carlson,e8941053-cb42-4696-bf2a-50499de57400,EUR
